,Epl.,Kap.,Tit.,Ist 2023,Zweckbestimmung,ministries,id,id_nlp_help,id_nlp,2012 id,2012 Zweck,Ist 2012,2013 id,2013 Zweck,Ist 2013,2014 id,2014 Zweck,Ist 2014,2015 id,2015 Zweck,Ist 2015,2016 id,2016 Zweck,Ist 2016,2017 id,2017 Zweck,Ist 2017,2018 id,2018 Zweck,Ist 2018,2019 id,2019 Zweck,Ist 2019,2020 id,2020 Zweck,Ist 2020,2021 id,2021 Zweck,Ist 2021,2022 id,2022 Zweck,Ist 2022
1699,7,15,53999,179416.2,Vermischte Verwaltungsausgaben,Bundesministerium der Justiz,539990715,Bundesministerium der Justiz einsfünffünfdreineunneunneun ,Bundesministerium der Justiz einsfünffünfdreineunneunneun  Vermischte Verwaltungsausgaben,539990708,Bundesministerium der Justiz,55366.13,539990708,Bundesministerium der Justiz,51894.0,539990715,Bundesministerium der Justiz,61897.78,539990715,Bundesministerium der Justiz,99764.61,539990715,Bundesministerium der Justiz,145405.69,539990715,Bundesministerium der Justiz,293197.0,539990715,Bundesministerium der Justiz,170312.97,539990715,Bundesministerium der Justiz,144943.08,539990715,Bundesministerium der Justiz,252089.0,539990715,Bundesministerium der Justiz,155888.07,539990715,Bundesministerium der Justiz,158996.8
1700,11,16,45919,179411.28,Vermischte Personalausgaben,Bundesministerium für Arbeit und Soziales,459191116,Bundesministerium für Arbeit und Soziales einssechsvierfünfneuneinsneun ,Bundesministerium für Arbeit und Soziales einssechsvierfünfneuneinsneun  Vermischte Personalausgaben,459591102,Bundesministerium für Arbeit und Soziales,241430.31,459591102,Bundesministerium für Arbeit und Soziales,315737.53,459191116,Bundesministerium für Arbeit und Soziales,528069.03,459191116,Bundesministerium für Arbeit und Soziales,329318.13,459191116,Bundesministerium für Arbeit und Soziales,500335.08,459191116,Bundesministerium für Arbeit und Soziales,402187.81,459191116,Bundesministerium für Arbeit und Soziales,429467.56,459191116,Bundesministerium für Arbeit und Soziales,421123.29,459191116,Bundesministerium für Arbeit und Soziales,368696.32,459191116,Bundesministerium für Arbeit und Soziales,287750.31,459191116,Bundesministerium für Arbeit und Soziales,209531.24
1701,15,16,11901,179237.3,Einnahmen aus Veröffentlichungen,Bundesministerium für Gesundheit,119011516,Bundesministerium für Gesundheit einssechseinseinsneunnulleins ,Bundesministerium für Gesundheit einssechseinseinsneunnulleins  Einnahmen aus Veröffentlichungen,543011510,Bundesministerium für Gesundheit,675147.09,119011505,Bundesministerium für Gesundheit,817670.66,526031510,Bundesministerium für Gesundheit,86954.23,119011505,Bundesministerium für Gesundheit,621823.01,119011513,Bundesministerium für Gesundheit,276724.76,119011514,Bundesministerium für Gesundheit,446231.68,119011514,Bundesministerium für Gesundheit,413625.75,811011516,Bundesministerium für Gesundheit,36199.76,119011514,Bundesministerium für Gesundheit,289303.69,119011516,Bundesministerium für Gesundheit,145853.38,119011516,Bundesministerium für Gesundheit,210897.07
1702,1,12,51401,179118.66,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundespräsident und Bundespräsidialamt,514010112,Bundespräsident und Bundespräsidialamt einszweifünfeinsviernulleins ,"Bundespräsident und Bundespräsidialamt einszweifünfeinsviernulleins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514010103,Bundespräsident und Bundespräsidialamt,172706.0,514010103,Bundespräsident und Bundespräsidialamt,134038.22,514010112,Bundespräsident und Bundespräsidialamt,106334.77,514010112,Bundespräsident und Bundespräsidialamt,96460.82,514010112,Bundespräsident und Bundespräsidialamt,86045.14,514010112,Bundespräsident und Bundespräsidialamt,102747.89,514010112,Bundespräsident und Bundespräsidialamt,112105.45,514010112,Bundespräsident und Bundespräsidialamt,166107.24,514010112,Bundespräsident und Bundespräsidialamt,108329.68,514010112,Bundespräsident und Bundespräsidialamt,126548.27,514010112,Bundespräsident und Bundespräsidialamt,127447.66
1703,6,19,11999,175530.0,Vermischte Einnahmen,Bundesministerium des Innern und für Heimat,119990619,Bundesministerium des Innern und für Heimat einsneuneinseinsneunneunneun ,Bundesministerium des Innern und für Heimat einsneuneinseinsneunneunneun  Vermischte Einnahmen,119990618,Bundesministerium des Innern und für Heimat,115427.99,119570667,Bundesministerium des Innern und für Heimat,98899.83,119990619,Bundesministerium des Innern und für Heimat,453988.1,119990619,Bundesministerium des Innern und für Heimat,449958.0,119990619,Bundesministerium des Innern und für Heimat,427155.12,119990619,Bundesministerium des Innern und für Heimat,470438.56,119990619,Bundesministerium des Innern und für Heimat,690348.31,119990619,Bundesministerium des Innern und für Heimat,516660.45,119990619,Bundesministerium des Innern und für Heimat,1027776.57,119990619,Bundesministerium des Innern und für Heimat,507500.0,119990619,Bundesministerium des Innern und für Heimat,599631.8
1704,6,2,63233,174300.0,Zuschuss an das Land Rheinland-Pfalz für die Deutsche Universität für Verwaltungswissenschaften in Speyer,Bundesministerium des Innern und für Heimat,632330602,Bundesministerium des Innern und für Heimat nullzweisechsdreizweidreidrei ,Bundesministerium des Innern und für Heimat nullzweisechsdreizweidreidrei  Zuschuss an das Land Rheinland-Pfalz für die Deutsche Universität für Verwaltungswissenschaften in Speyer,632020611,Bundesministerium des Innern und für Heimat,174300.0,632020611,Bundesministerium des Innern und für Heimat,174300.0,632330602,Bundesministerium des Innern und für Heimat,174300.0,632330602,Bundesministerium des Innern und für Heimat,174300.0,632330602,Bundesministerium des Innern und für Heimat,174300.0,632330602,Bundesministerium des Innern und für Heimat,174300.0,632330602,Bundesministerium des Innern und für Heimat,174300.0,632330602,Bundesministerium des Innern und für Heimat,174300.0,632330602,Bundesministerium des Innern und für Heimat,174300.0,632330602,Bundesministerium des Innern und für Heimat,174300.0,632330602,Bundesministerium des Innern und für Heimat,174300.0
1705,14,8,63301,173494.01,Zuweisungen an Gemeinden und Gemeindeverbände zur Straßenunterhaltung,Bundesministerium der Verteidigung,633011408,Bundesministerium der Verteidigung nullachtsechsdreidreinulleins ,Bundesministerium der Verteidigung nullachtsechsdreidreinulleins  Zuweisungen an Gemeinden und Gemeindeverbände zur Straßenunterhaltung,633011412,Bundesministerium der Verteidigung,326789.77,633011412,Bundesministerium der Verteidigung,95868.55,633011412,Bundesministerium der Verteidigung,120831.94,633011412,Bundesministerium der Verteidigung,81424.89,633011408,Bundesministerium der Verteidigung,83650.87,633011408,Bundesministerium der Verteidigung,102662.19,633011408,Bundesministerium der Verteidigung,203532.74,633011408,Bundesministerium der Verteidigung,69948.1,633011408,Bundesministerium der Verteidigung,189995.55,633011408,Bundesministerium der Verteidigung,129642.42,633011408,Bundesministerium der Verteidigung,1079444.1
1706,17,12,52501,173178.27,Aus- und Fortbildung,"Bundesministerium für Familie, Senioren, Frauen und Jugend",525011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend einszweifünfzweifünfnulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einszweifünfzweifünfnulleins  Aus- und Fortbildung",525011704,"Bundesministerium für Familie, Senioren, Frauen und Jugend",255421.73,525551704,"Bundesministerium für Familie, Senioren, Frauen und Jugend",110770.56,525011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",115984.26,525011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",131581.72,525011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",195173.07,525011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",315248.08,525011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",190102.15,525011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",144357.85,525011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",183109.61,525011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",162692.81,525011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",125629.3
1707,25,2,88271,172980.0,Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",882712502,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen nullzweiachtachtzweisiebeneins ","Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen nullzweiachtachtzweisiebeneins  Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL)",882311102,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",627000.0,882311102,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",587000.0,882711606,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",135000.0,882711606,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",312000.0,882211005,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",4545281.17,882711606,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",4921048.0,882011107,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",410000.0,882011107,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",2986000.0,882011107,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",2415000.0,882211005,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",3829854.44,882712502,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",139750.0
1708,11,16,23604,172794.97,"Erstattung der Aufwendungen für die Begleitung der Weiterentwicklung der Informationstechnik der Sozialversicherung für Landwirtschaft, Forsten und Gartenbau",Bundesministerium für Arbeit und Soziales,236041116,Bundesministerium für Arbeit und Soziales einssechszweidreisechsnullvier ,"Bundesministerium für Arbeit und Soziales einssechszweidreisechsnullvier  Erstattung der Aufwendungen für die Begleitung der Weiterentwicklung der Informationstechnik der Sozialversicherung für Landwirtschaft, Forsten und Gartenbau",236041107,Bundesministerium für Arbeit und Soziales,191477.13,236041107,Bundesministerium für Arbeit und Soziales,189202.81,236041116,Bundesministerium für Arbeit und Soziales,160221.0,236041116,Bundesministerium für Arbeit und Soziales,243000.0,236041116,Bundesministerium für Arbeit und Soziales,34085.4,236041116,Bundesministerium für Arbeit und Soziales,306188.7,236041116,Bundesministerium für Arbeit und Soziales,166585.87,236041116,Bundesministerium für Arbeit und Soziales,198502.01,236041116,Bundesministerium für Arbeit und Soziales,288981.13,236041116,Bundesministerium für Arbeit und Soziales,132073.4,236041116,Bundesministerium für Arbeit und Soziales,151087.38
1709,15,16,51801,172745.67,Mieten und Pachten,Bundesministerium für Gesundheit,518011516,Bundesministerium für Gesundheit einssechsfünfeinsachtnulleins ,Bundesministerium für Gesundheit einssechsfünfeinsachtnulleins  Mieten und Pachten,518011511,Bundesministerium für Gesundheit,342660.45,518011511,Bundesministerium für Gesundheit,213618.89,518011511,Bundesministerium für Gesundheit,222687.87,518011511,Bundesministerium für Gesundheit,195126.72,518011516,Bundesministerium für Gesundheit,137013.32,518011516,Bundesministerium für Gesundheit,150870.44,518011516,Bundesministerium für Gesundheit,147021.42,518011516,Bundesministerium für Gesundheit,158892.11,518011516,Bundesministerium für Gesundheit,163196.37,518011516,Bundesministerium für Gesundheit,152200.1,518011516,Bundesministerium für Gesundheit,191924.69
1710,7,18,81201,172671.4,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium der Justiz,812010718,Bundesministerium der Justiz einsachtachteinszweinulleins ,"Bundesministerium der Justiz einsachtachteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812010707,Bundesministerium der Justiz,56081.05,812010707,Bundesministerium der Justiz,23709.8,812010718,Bundesministerium der Justiz,106505.22,812010718,Bundesministerium der Justiz,236176.33,812010718,Bundesministerium der Justiz,320706.86,812010718,Bundesministerium der Justiz,406572.04,812010712,Bundesministerium der Justiz,155335.5,812010718,Bundesministerium der Justiz,450667.24,812010718,Bundesministerium der Justiz,296827.88,812010718,Bundesministerium der Justiz,193212.73,812010718,Bundesministerium der Justiz,73358.67
1711,4,32,51901,169930.33,Unterhaltung der Grundstücke und baulichen Anlagen,Bundeskanzler und Bundeskanzleramt,519010432,Bundeskanzler und Bundeskanzleramt dreizweifünfeinsneunnulleins ,Bundeskanzler und Bundeskanzleramt dreizweifünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,519010403,Bundeskanzler und Bundeskanzleramt,345718.17,519010408,Bundeskanzler und Bundeskanzleramt,238834.21,519010408,Bundeskanzler und Bundeskanzleramt,229006.87,519010408,Bundeskanzler und Bundeskanzleramt,173246.82,519010432,Bundeskanzler und Bundeskanzleramt,175713.16,519010432,Bundeskanzler und Bundeskanzleramt,221167.12,519010432,Bundeskanzler und Bundeskanzleramt,123565.26,519010432,Bundeskanzler und Bundeskanzleramt,87096.16,519010432,Bundeskanzler und Bundeskanzleramt,90270.87,519010432,Bundeskanzler und Bundeskanzleramt,292243.82,519010432,Bundeskanzler und Bundeskanzleramt,38655.61
1712,11,3,15201,169878.19,Zinsen und Tilgung von Darlehen im Rahmen der Kriegsopferfürsorge und von entsprechenden Darlehen,Bundesministerium für Arbeit und Soziales,152011103,Bundesministerium für Arbeit und Soziales nulldreieinsfünfzweinulleins ,Bundesministerium für Arbeit und Soziales nulldreieinsfünfzweinulleins  Zinsen und Tilgung von Darlehen im Rahmen der Kriegsopferfürsorge und von entsprechenden Darlehen,152011110,Bundesministerium für Arbeit und Soziales,723125.56,152011110,Bundesministerium für Arbeit und Soziales,619749.27,152011103,Bundesministerium für Arbeit und Soziales,450045.69,152011103,Bundesministerium für Arbeit und Soziales,372758.63,152011103,Bundesministerium für Arbeit und Soziales,443801.93,152011103,Bundesministerium für Arbeit und Soziales,264006.29,152011103,Bundesministerium für Arbeit und Soziales,373105.76,152011103,Bundesministerium für Arbeit und Soziales,419725.22,152011103,Bundesministerium für Arbeit und Soziales,166630.26,152011103,Bundesministerium für Arbeit und Soziales,227940.33,152011103,Bundesministerium für Arbeit und Soziales,71764.58
1713,10,12,81201,167138.17,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Ernährung und Landwirtschaft,812011012,Bundesministerium für Ernährung und Landwirtschaft einszweiachteinszweinulleins ,"Bundesministerium für Ernährung und Landwirtschaft einszweiachteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812731002,Bundesministerium für Ernährung und Landwirtschaft,664675.38,812051012,Bundesministerium für Ernährung und Landwirtschaft,46918.13,812011012,Bundesministerium für Ernährung und Landwirtschaft,717045.16,812011012,Bundesministerium für Ernährung und Landwirtschaft,19518.73,812011012,Bundesministerium für Ernährung und Landwirtschaft,91403.96,812011012,Bundesministerium für Ernährung und Landwirtschaft,209972.15,812011012,Bundesministerium für Ernährung und Landwirtschaft,99851.53,812011012,Bundesministerium für Ernährung und Landwirtschaft,504336.44,812011012,Bundesministerium für Ernährung und Landwirtschaft,55720.66,812011012,Bundesministerium für Ernährung und Landwirtschaft,409021.27,812011012,Bundesministerium für Ernährung und Landwirtschaft,128079.01
1714,4,53,28201,167134.32,Einnahmen aus zweckgebundenen Zuschüssen,Bundeskanzler und Bundeskanzleramt,282010453,Bundeskanzler und Bundeskanzleramt fünfdreizweiachtzweinulleins ,Bundeskanzler und Bundeskanzleramt fünfdreizweiachtzweinulleins  Einnahmen aus zweckgebundenen Zuschüssen,282010406,Bundeskanzler und Bundeskanzleramt,335515.73,282010406,Bundeskanzler und Bundeskanzleramt,20883.11,282010406,Bundeskanzler und Bundeskanzleramt,123436.0,282010406,Bundeskanzler und Bundeskanzleramt,137524.27,282010453,Bundeskanzler und Bundeskanzleramt,34425.32,282010453,Bundeskanzler und Bundeskanzleramt,211245.45,282010453,Bundeskanzler und Bundeskanzleramt,24240.3,282010453,Bundeskanzler und Bundeskanzleramt,39836.79,282010453,Bundeskanzler und Bundeskanzleramt,193062.54,282010453,Bundeskanzler und Bundeskanzleramt,230518.77,282010453,Bundeskanzler und Bundeskanzleramt,47283.97
1715,14,13,51855,167127.26,"Miete für Datenverarbeitungsanlagen, Geräte, Ausstattungs- und Ausrüstungsgegenstände, Maschinen, Software",Bundesministerium der Verteidigung,518551413,Bundesministerium der Verteidigung einsdreifünfeinsachtfünffünf ,"Bundesministerium der Verteidigung einsdreifünfeinsachtfünffünf  Miete für Datenverarbeitungsanlagen, Geräte, Ausstattungs- und Ausrüstungsgegenstände, Maschinen, Software",518551404,Bundesministerium der Verteidigung,2040381.18,812551401,Bundesministerium der Verteidigung,570487.35,511551401,Bundesministerium der Verteidigung,702140.08,812551401,Bundesministerium der Verteidigung,1062620.01,518551413,Bundesministerium der Verteidigung,2069511.19,518551413,Bundesministerium der Verteidigung,378919.93,518551413,Bundesministerium der Verteidigung,519526.71,518551413,Bundesministerium der Verteidigung,299167.63,518551413,Bundesministerium der Verteidigung,135863.68,518551413,Bundesministerium der Verteidigung,151149.86,518551413,Bundesministerium der Verteidigung,154100.94
1716,15,12,45301,167123.1,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium für Gesundheit,453011512,Bundesministerium für Gesundheit einszweivierfünfdreinulleins ,"Bundesministerium für Gesundheit einszweivierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453011504,Bundesministerium für Gesundheit,3209.0,453011510,Bundesministerium für Gesundheit,43017.0,453011510,Bundesministerium für Gesundheit,23716.01,453011506,Bundesministerium für Gesundheit,47492.02,453011512,Bundesministerium für Gesundheit,66624.04,453011512,Bundesministerium für Gesundheit,120676.37,453011512,Bundesministerium für Gesundheit,104843.89,453011512,Bundesministerium für Gesundheit,112368.74,453011512,Bundesministerium für Gesundheit,134646.93,453011512,Bundesministerium für Gesundheit,142700.55,453011512,Bundesministerium für Gesundheit,97392.82
1717,12,17,11999,166762.58,Vermischte Einnahmen,Bundesministerium für Digitales und Verkehr,119991217,Bundesministerium für Digitales und Verkehr einssiebeneinseinsneunneunneun ,Bundesministerium für Digitales und Verkehr einssiebeneinseinsneunneunneun  Vermischte Einnahmen,119991205,Bundesministerium für Digitales und Verkehr,585948.3,119991209,Bundesministerium für Digitales und Verkehr,457003.42,119991205,Bundesministerium für Digitales und Verkehr,227878.77,119991205,Bundesministerium für Digitales und Verkehr,159176.29,119991217,Bundesministerium für Digitales und Verkehr,541409.29,119991217,Bundesministerium für Digitales und Verkehr,358225.54,119991217,Bundesministerium für Digitales und Verkehr,261517.28,119991217,Bundesministerium für Digitales und Verkehr,414877.23,119991217,Bundesministerium für Digitales und Verkehr,228205.81,119991217,Bundesministerium für Digitales und Verkehr,418017.5,119991217,Bundesministerium für Digitales und Verkehr,284442.14
1718,12,19,51901,166049.95,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium für Digitales und Verkehr,519011219,Bundesministerium für Digitales und Verkehr einsneunfünfeinsneunnulleins ,Bundesministerium für Digitales und Verkehr einsneunfünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,519011216,Bundesministerium für Digitales und Verkehr,49662.98,519011216,Bundesministerium für Digitales und Verkehr,58984.22,519011216,Bundesministerium für Digitales und Verkehr,21519.02,519011209,Bundesministerium für Digitales und Verkehr,31995.07,519011219,Bundesministerium für Digitales und Verkehr,480683.01,519011219,Bundesministerium für Digitales und Verkehr,225325.92,519011219,Bundesministerium für Digitales und Verkehr,153414.01,519011219,Bundesministerium für Digitales und Verkehr,840526.6,519011219,Bundesministerium für Digitales und Verkehr,276894.85,519011219,Bundesministerium für Digitales und Verkehr,151708.96,519011219,Bundesministerium für Digitales und Verkehr,249303.15
1719,4,52,51801,165611.6,Mieten und Pachten,Bundeskanzler und Bundeskanzleramt,518010452,Bundeskanzler und Bundeskanzleramt fünfzweifünfeinsachtnulleins ,Bundeskanzler und Bundeskanzleramt fünfzweifünfeinsachtnulleins  Mieten und Pachten,518010403,Bundeskanzler und Bundeskanzleramt,201016.9,518010403,Bundeskanzler und Bundeskanzleramt,210426.78,518010403,Bundeskanzler und Bundeskanzleramt,139244.9,518010403,Bundeskanzler und Bundeskanzleramt,128137.91,518010452,Bundeskanzler und Bundeskanzleramt,54611.04,518010452,Bundeskanzler und Bundeskanzleramt,54611.04,518010452,Bundeskanzler und Bundeskanzleramt,54611.04,518010452,Bundeskanzler und Bundeskanzleramt,55752.01,518010452,Bundeskanzler und Bundeskanzleramt,93797.64,518010452,Bundeskanzler und Bundeskanzleramt,115527.84,518010452,Bundeskanzler und Bundeskanzleramt,159639.83
1720,11,13,81201,165399.17,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Arbeit und Soziales,812011113,Bundesministerium für Arbeit und Soziales einsdreiachteinszweinulleins ,"Bundesministerium für Arbeit und Soziales einsdreiachteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812011101,Bundesministerium für Arbeit und Soziales,541540.66,812011101,Bundesministerium für Arbeit und Soziales,776372.8,812011113,Bundesministerium für Arbeit und Soziales,247996.26,812011113,Bundesministerium für Arbeit und Soziales,266838.48,812011113,Bundesministerium für Arbeit und Soziales,936401.57,812011113,Bundesministerium für Arbeit und Soziales,210751.0,812011113,Bundesministerium für Arbeit und Soziales,193235.23,812011113,Bundesministerium für Arbeit und Soziales,226782.17,812011113,Bundesministerium für Arbeit und Soziales,389562.21,812011113,Bundesministerium für Arbeit und Soziales,220663.38,812011113,Bundesministerium für Arbeit und Soziales,274518.23
1721,10,11,23257,165367.21,Beteiligung an den Versorgungslasten des Bundes,Bundesministerium für Ernährung und Landwirtschaft,232571011,Bundesministerium für Ernährung und Landwirtschaft einseinszweidreizweifünfsieben ,Bundesministerium für Ernährung und Landwirtschaft einseinszweidreizweifünfsieben  Beteiligung an den Versorgungslasten des Bundes,452021001,Bundesministerium für Ernährung und Landwirtschaft,1047184.76,452021011,Bundesministerium für Ernährung und Landwirtschaft,1086266.25,452021011,Bundesministerium für Ernährung und Landwirtschaft,1186911.24,452021011,Bundesministerium für Ernährung und Landwirtschaft,1111091.95,232571011,Bundesministerium für Ernährung und Landwirtschaft,142572.89,232571011,Bundesministerium für Ernährung und Landwirtschaft,146684.97,232571011,Bundesministerium für Ernährung und Landwirtschaft,790116.15,232571011,Bundesministerium für Ernährung und Landwirtschaft,151544.08,232571011,Bundesministerium für Ernährung und Landwirtschaft,156514.6,232571011,Bundesministerium für Ernährung und Landwirtschaft,161648.48,232571011,Bundesministerium für Ernährung und Landwirtschaft,164368.84
1722,15,13,51701,164826.53,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium für Gesundheit,517011513,Bundesministerium für Gesundheit einsdreifünfeinssiebennulleins ,"Bundesministerium für Gesundheit einsdreifünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume",517011510,Bundesministerium für Gesundheit,3176881.32,517011510,Bundesministerium für Gesundheit,2770441.94,517011510,Bundesministerium für Gesundheit,2850609.3,517011510,Bundesministerium für Gesundheit,2534780.54,517011514,Bundesministerium für Gesundheit,632426.62,517011514,Bundesministerium für Gesundheit,636196.37,517011514,Bundesministerium für Gesundheit,620189.63,517011514,Bundesministerium für Gesundheit,603438.08,517011514,Bundesministerium für Gesundheit,649309.51,517011513,Bundesministerium für Gesundheit,621156.11,517011513,Bundesministerium für Gesundheit,151298.87
1723,16,14,51901,163664.14,Unterhaltung der Grundstücke und baulichen Anlagen,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",519011614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsvierfünfeinsneunnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsvierfünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen",519011606,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",88243.03,519011606,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",127849.81,519111607,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",402320.94,519111607,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",888939.52,519111607,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",1993219.9,519111607,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",3589026.14,519011614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",124686.28,519011614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",117596.93,519011614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",53178.26,519011614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",123600.54,519011614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",10336.11
1724,4,11,52601,163616.61,Gerichts- und ähnliche Kosten,Bundeskanzler und Bundeskanzleramt,526010411,Bundeskanzler und Bundeskanzleramt einseinsfünfzweisechsnulleins ,Bundeskanzler und Bundeskanzleramt einseinsfünfzweisechsnulleins  Gerichts- und ähnliche Kosten,526010406,Bundeskanzler und Bundeskanzleramt,5464.58,526010406,Bundeskanzler und Bundeskanzleramt,14343.46,526010406,Bundeskanzler und Bundeskanzleramt,10197.56,526010406,Bundeskanzler und Bundeskanzleramt,19589.61,526010411,Bundeskanzler und Bundeskanzleramt,48304.89,526010411,Bundeskanzler und Bundeskanzleramt,169838.97,526010411,Bundeskanzler und Bundeskanzleramt,40029.22,526010411,Bundeskanzler und Bundeskanzleramt,94429.62,526010411,Bundeskanzler und Bundeskanzleramt,83011.51,526010411,Bundeskanzler und Bundeskanzleramt,153140.47,526010411,Bundeskanzler und Bundeskanzleramt,205497.27
1725,12,17,53929,161883.66,Vermischte Verwaltungsausgaben,Bundesministerium für Digitales und Verkehr,539291217,Bundesministerium für Digitales und Verkehr einssiebenfünfdreineunzweineun ,Bundesministerium für Digitales und Verkehr einssiebenfünfdreineunzweineun  Vermischte Verwaltungsausgaben,539991212,Bundesministerium für Digitales und Verkehr,43609.5,663611226,Bundesministerium für Digitales und Verkehr,1017908.22,539991212,Bundesministerium für Digitales und Verkehr,60511.43,539991212,Bundesministerium für Digitales und Verkehr,95387.99,539291217,Bundesministerium für Digitales und Verkehr,154531.68,539291217,Bundesministerium für Digitales und Verkehr,134496.59,539291217,Bundesministerium für Digitales und Verkehr,134959.64,539291217,Bundesministerium für Digitales und Verkehr,123873.86,539291217,Bundesministerium für Digitales und Verkehr,89632.02,539291217,Bundesministerium für Digitales und Verkehr,185737.3,539291217,Bundesministerium für Digitales und Verkehr,204901.13
1726,4,52,42101,160261.24,Bezüge der Staatsministerin,Bundeskanzler und Bundeskanzleramt,421010452,Bundeskanzler und Bundeskanzleramt fünfzweivierzweieinsnulleins ,Bundeskanzler und Bundeskanzleramt fünfzweivierzweieinsnulleins  Bezüge der Staatsministerin,421010405,Bundeskanzler und Bundeskanzleramt,129473.5,421010405,Bundeskanzler und Bundeskanzleramt,132275.39,421010405,Bundeskanzler und Bundeskanzleramt,143395.03,421010405,Bundeskanzler und Bundeskanzleramt,135566.42,421010452,Bundeskanzler und Bundeskanzleramt,139491.33,421010452,Bundeskanzler und Bundeskanzleramt,143216.42,421010452,Bundeskanzler und Bundeskanzleramt,145623.88,421010452,Bundeskanzler und Bundeskanzleramt,149953.12,421010452,Bundeskanzler und Bundeskanzleramt,152794.18,421010452,Bundeskanzler und Bundeskanzleramt,162184.51,421010452,Bundeskanzler und Bundeskanzleramt,162234.4
