,id,Epl.,Kap.,Tit.,Zweckbestimmung,Ist 2023,2012 Zweckbestimmung,Ist 2012,2013 Zweckbestimmung,Ist 2013,2014 Zweckbestimmung,Ist 2014,2015 Zweckbestimmung,Ist 2015,2016 Zweckbestimmung,Ist 2016,2017 Zweckbestimmung,Ist 2017,2018 Zweckbestimmung,Ist 2018,2019 Zweckbestimmung,Ist 2019,2020 Zweckbestimmung,Ist 2020,2021 Zweckbestimmung,Ist 2021,2022 Zweckbestimmung,Ist 2022
134,062381201,6,23,81201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1541998.43,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke",7733571.52,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsg für Verwaltungszwecke",5735454.89,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT) ",1259428.54,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",174525.86,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",82938.68,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",605523.82,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1064841.51,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",784003.17,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",243869.55,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",456739.47,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",458529.28
135,062413201,6,24,13201,Erlöse aus der Veräußerung von beweglichen Sachen,3414295.98,Erlöse aus der Veräußerung von beweglichen Sachen,951012.9,Erlöse aus der Veräußerung von beweglichen Sachen,1245436.67,Erlöse aus der Veräußerung von beweglichen Sachen ,333585.1,Erlöse aus der Veräußerung von beweglichen Sachen,299801.73,Erlöse aus der Veräußerung von beweglichen Sachen,577945.58,Erlöse aus der Veräußerung von beweglichen Sachen,234463.04,Erlöse aus der Veräußerung von beweglichen Sachen,891387.33,Erlöse aus der Veräußerung von beweglichen Sachen,1303056.94,Erlöse aus der Veräußerung von beweglichen Sachen,1057620.95,Erlöse aus der Veräußerung von beweglichen Sachen,2408426.61,Erlöse aus der Veräußerung von beweglichen Sachen,3407927.92
136,062451101,6,24,51101,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",54295401.74,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",20128.11,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",20306.05,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung ",20707680.35,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",20180762.82,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",23381632.38,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",25330879.48,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",32542359.88,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",38023324.02,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",38273131.96,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",48473181.56,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",45458747.07
137,062481101,6,24,81101,Erwerb von Fahrzeugen,7116098.82,Erwerb von Fahrzeugen,13356523.53,Erwerb von Fahrzeugen,13021667.68,Erwerb von Fahrzeugen ,3470689.09,Erwerb von Fahrzeugen,1485301.36,Erwerb von Fahrzeugen,792446.84,Erwerb von Fahrzeugen,4801334.02,Erwerb von Fahrzeugen,8304621.42,Erwerb von Fahrzeugen,6704791.89,Erwerb von Fahrzeugen,17035520.47,Erwerb von Fahrzeugen,15333836.02,Erwerb von Fahrzeugen,10846316.45
138,062481201,6,24,81201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",12422903.48,Erwerb von Geräten und anderen beweglichen Sachen,1419489.37,Erwerb von Geräten und anderen beweglichen Sachen,1048768.99,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT) ",3005161.5,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",2645581.62,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",2187669.8,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",3706441.26,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",5872914.83,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",13012748.25,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",15325904.28,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",15304184.49,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",11110833.91
139,062511101,6,25,11101,"Gebühren, sonstige Entgelte",4473707.87,"Gebühren, sonstige Entgelte",2055817.9,"Gebühren, sonstige Entgelte",1770323.03,"Gebühren, sonstige Entgelte ",1720379.08,"Gebühren, sonstige Entgelte",1849018.34,"Gebühren, sonstige Entgelte",2931141.67,"Gebühren, sonstige Entgelte",2990642.59,"Gebühren, sonstige Entgelte",3299222.49,"Gebühren, sonstige Entgelte",3469330.46,"Gebühren, sonstige Entgelte",3149731.57,"Gebühren, sonstige Entgelte",3969406.42,"Gebühren, sonstige Entgelte",4357820.78
140,062511102,6,25,11102,Luftsicherheitsgebühr,424118433.53,Luftsicherheitsgebühr,329182700.38,Luftsicherheitsgebühr,337849708.45,Luftsicherheitsgebühr ,376020998.09,Luftsicherheitsgebühr,434356607.37,Luftsicherheitsgebühr,501332983.63,Luftsicherheitsgebühr,556365274.13,Luftsicherheitsgebühr,578367472.23,Luftsicherheitsgebühr,606158660.56,Luftsicherheitsgebühr,165975375.96,Luftsicherheitsgebühr,194876902.43,Luftsicherheitsgebühr,486009426.2
141,062511103,6,25,11103,"Erstattungen für Einsätze der Bundespolizei nach § 11 Abs. 1 BPolG, bei Katastrophen, Unglücks- und Notfällen sowie Unterstützungsleistungen und sonstige Hilfsmaßnahmen",5615099.75,"Erstattungen für Einsätze der Bundespolizei nach § 11 Abs. 1 BPolG, bei Katastrophen, Unglücks- und Notfällen sowie Unterstützungsleistungen und sonstige Hilfsmaßnahmen",5785907.44,"Erstattungen für Einsätze der Bundespolizei nach § 11 Abs. 1 BPolG, bei Katastrophen, Unglücks- und Notfällen sowie Unterstützungsleistungen und sonstige Hilfsmaßnahmen",2716539.02,"Erstattungen für Einsätze der Bundespolizei nach § 11 Abs. 1 BPolG, bei Katastrophen, Unglücks- und Notfällen sowie Unterstützungsleistungen und sonstige Hilfsmaßnahmen ",3471395.96,"Erstattungen für Einsätze der Bundespolizei nach § 11 Abs. 1 BPolG, bei Katastrophen, Unglücks- und Notfällen sowie Unterstützungsleistungen und sonstige Hilfsmaßnahmen",5855331.3,"Erstattungen für Einsätze der Bundespolizei nach § 11 Abs. 1 BPolG, bei Katastrophen, Unglücks- und Notfällen sowie Unterstützungsleistungen und sonstige Hilfsmaßnahmen",2361672.84,"Erstattungen für Einsätze der Bundespolizei nach § 11 Abs. 1 BPolG, bei Katastrophen, Unglücks- und Notfällen sowie Unterstützungsleistungen und sonstige Hilfsmaßnahmen",2068724.73,"Erstattungen für Einsätze der Bundespolizei nach § 11 Abs. 1 BPolG, bei Katastrophen, Unglücks- und Notfällen sowie Unterstützungsleistungen und sonstige Hilfsmaßnahmen",3835237.6,"Erstattungen für Einsätze der Bundespolizei nach § 11 Abs. 1 BPolG, bei Katastrophen, Unglücks- und Notfällen sowie Unterstützungsleistungen und sonstige Hilfsmaßnahmen",5715035.73,"Erstattungen für Einsätze der Bundespolizei nach § 11 Abs. 1 BPolG, bei Katastrophen, Unglücks- und Notfällen sowie Unterstützungsleistungen und sonstige Hilfsmaßnahmen",4748880.36,"Erstattungen für Einsätze der Bundespolizei nach § 11 Abs. 1 BPolG, bei Katastrophen, Unglücks- und Notfällen sowie Unterstützungsleistungen und sonstige Hilfsmaßnahmen",10149555.88,"Erstattungen für Einsätze der Bundespolizei nach § 11 Abs. 1 BPolG, bei Katastrophen, Unglücks- und Notfällen sowie Unterstützungsleistungen und sonstige Hilfsmaßnahmen",6544873.74
142,062511201,6,25,11201,"Geldstrafen, Geldbußen und Gerichtskosten",4922771.71,"Geldstrafen, Geldbußen und Gerichtskosten",3679955.21,"Geldstrafen, Geldbußen und Gerichtskosten",3880591.71,"Geldstrafen, Geldbußen und Gerichtskosten ",3837897.28,"Geldstrafen, Geldbußen und Gerichtskosten",3762862.76,"Geldstrafen, Geldbußen und Gerichtskosten",3713143.3,"Geldstrafen, Geldbußen und Gerichtskosten",3518417.31,"Geldstrafen, Geldbußen und Gerichtskosten",3365088.05,"Geldstrafen, Geldbußen und Gerichtskosten",6079308.67,"Geldstrafen, Geldbußen und Gerichtskosten",2286416.17,"Geldstrafen, Geldbußen und Gerichtskosten",1968135.06,"Geldstrafen, Geldbußen und Gerichtskosten",5141502.34
143,062511999,6,25,11999,Vermischte Einnahmen,9576205.09,Vermischte Einnahmen,2440933.14,Vermischte Einnahmen,1639444.83,Vermischte Einnahmen ,1692094.16,Vermischte Einnahmen,1406070.48,Vermischte Einnahmen,2280607.65,Vermischte Einnahmen,2655174.99,Vermischte Einnahmen,2791192.35,Vermischte Einnahmen,1792669.63,Vermischte Einnahmen,2952612.09,Vermischte Einnahmen,2438685.84,Vermischte Einnahmen,3729033.76
144,062512401,6,25,12401,"Einnahmen aus Vermietung, Verpachtung und Nutzung",29466.88,"Einnahmen aus Vermietung, Verpachtung und Nutzung",12507.01,"Einnahmen aus Vermietung, Verpachtung und Nutzung",10399.55,"Einnahmen aus Vermietung, Verpachtung und Nutzung ",7502.67,"Einnahmen aus Vermietung, Verpachtung und Nutzung",7998.63,"Einnahmen aus Vermietung, Verpachtung und Nutzung",12709.46,"Einnahmen aus Vermietung, Verpachtung und Nutzung",10778.12,"Einnahmen aus Vermietung, Verpachtung und Nutzung",10934.0,"Einnahmen aus Vermietung, Verpachtung und Nutzung",9420.38,"Einnahmen aus Vermietung, Verpachtung und Nutzung",10544.24,"Einnahmen aus Vermietung, Verpachtung und Nutzung",12067.86,"Einnahmen aus Vermietung, Verpachtung und Nutzung",22117.5
145,062513201,6,25,13201,Erlöse aus der Veräußerung von beweglichen Sachen,8063730.76,Erlöse aus der Veräußerung von beweglichen Sachen,5191713.83,Erlöse aus der Veräußerung von beweglichen Sachen,2321888.1,Erlöse aus der Veräußerung von beweglichen Sachen ,2044025.18,Erlöse aus der Veräußerung von beweglichen Sachen,1321702.43,Erlöse aus der Veräußerung von beweglichen Sachen,1404865.63,Erlöse aus der Veräußerung von beweglichen Sachen,2790360.31,Erlöse aus der Veräußerung von beweglichen Sachen,1693003.77,Erlöse aus der Veräußerung von beweglichen Sachen,1562758.08,Erlöse aus der Veräußerung von beweglichen Sachen,1605649.27,Erlöse aus der Veräußerung von beweglichen Sachen,1716343.78,Erlöse aus der Veräußerung von beweglichen Sachen,2053827.81
146,062523201,6,25,23201,Entgelte für die Teilnahme von bundespolizeifremden Angehörigen öffentlicher Verwaltungen an Aus- und Fortbildungslehrgängen der Bundespolizeiakademie,180464.0,Entgelte für die Teilnahme von bundespolizeifremden Angehörigen öffentlicher Verwaltungen an Aus- und Fortbildungslehrgängen der Bundespolizeiakademie,234429.6,Entgelte für die Teilnahme von bundespolizeifremde Angehörigen öffentlicher Verwaltungen an Aus- und Fortbildungslehrgängen der Bundespolizeiakademie,257686.0,Entgelte für die Teilnahme von bundespolizeifremden Angehörigen öffentlicher Verwaltungen an Aus- und Fortbildungslehrgängen der Bundespolizeiakademie ,331525.6,Entgelte für die Teilnahme von bundespolizeifremden Angehörigen öffentlicher Verwaltungen an Aus- und Fortbildungslehrgängen der Bundespolizeiakademie,303774.8,Entgelte für die Teilnahme von bundespolizeifremden Angehörigen öffentlicher Verwaltungen an Aus- und Fortbildungslehrgängen der Bundespolizeiakademie,356711.2,Entgelte für die Teilnahme von bundespolizeifremden Angehörigen öffentlicher Verwaltungen an Aus- und Fortbildungslehrgängen der Bundespolizeiakademie,228408.8,Entgelte für die Teilnahme von bundespolizeifremden Angehörigen öffentlicher Verwaltungen an Aus- und Fortbildungslehrgängen der Bundespolizeiakademie,311767.2,Entgelte für die Teilnahme von bundespolizeifremden Angehörigen öffentlicher Verwaltungen an Aus- und Fortbildungslehrgängen der Bundespolizeiakademie,273773.5,Entgelte für die Teilnahme von bundespolizeifremden Angehörigen öffentlicher Verwaltungen an Aus- und Fortbildungslehrgängen der Bundespolizeiakademie,133517.6,Entgelte für die Teilnahme von bundespolizeifremden Angehörigen öffentlicher Verwaltungen an Aus- und Fortbildungslehrgängen der Bundespolizeiakademie,89421.6,Entgelte für die Teilnahme von bundespolizeifremden Angehörigen öffentlicher Verwaltungen an Aus- und Fortbildungslehrgängen der Bundespolizeiakademie,144086.4
147,062527201,6,25,27201,Zuschüsse der Europäischen Union und der Vereinten Nationen,26984441.73,Zuschüsse der Europäischen Union und der Vereinten Nationen,1007762.96,Zuschüsse der Europäischen Union und der Vereinten Nationen,818703.82,Zuschüsse der Europäischen Union und der Vereinten Nationen ,2077663.41,Zuschüsse der Europäischen Union und der Vereinten Nationen,2963706.39,Zuschüsse der Europäischen Union und der Vereinten Nationen,3817968.92,Zuschüsse der Europäischen Union und der Vereinten Nationen,2153336.2,Zuschüsse der Europäischen Union und der Vereinten Nationen,2377108.41,Zuschüsse der Europäischen Union und der Vereinten Nationen,584088.3,Zuschüsse der Europäischen Union und der Vereinten Nationen,614057.38,Zuschüsse der Europäischen Union und der Vereinten Nationen,5252319.57,Zuschüsse der Europäischen Union und der Vereinten Nationen,14245360.88
148,062551802,6,25,51802,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,215567255.07,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,114917662.92,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,120050411.97,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,119892460.08,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,120662059.83,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,134575347.58,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,154016011.83,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,164536942.38,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,172083256.85,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,177406654.34,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,191105177.09,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,206346337.76
149,062553205,6,25,53205,Kosten im Zusammenhang mit Projekten der Europäischen Union und der Vereinten Nationen,9309991.58,Kosten im Zusammenhang mit Projekten der Europäischen Union und der Vereinten Nationen,1013474.11,Kosten im Zusammenhang mit Projekten der Europäischen Union und der Vereinten Nationen,815250.28,Kosten im Zusammenhang mit Projekten der Europäischen Union und der Vereinten Nationen ,2074390.53,Kosten im Zusammenhang mit Projekten der Europäischen Union und der Vereinten Nationen,2969794.24,Kosten im Zusammenhang mit Projekten der Europäischen Union und der Vereinten Nationen,3776008.98,Kosten im Zusammenhang mit Projekten der Europäischen Union und der Vereinten Nationen,2153164.5,Kosten im Zusammenhang mit Projekten der Europäischen Union und der Vereinten Nationen,466226.8,Kosten im Zusammenhang mit Projekten der Europäischen Union und der Vereinten Nationen,1779258.76,Kosten im Zusammenhang mit Projekten der Europäischen Union und der Vereinten Nationen,162585.23,Kosten im Zusammenhang mit Projekten der Europäischen Union und der Vereinten Nationen,747860.87,Kosten im Zusammenhang mit Projekten der Europäischen Union und der Vereinten Nationen,2456905.8
150,062542201,6,25,42201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,2221172011.51,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,1310871124.1,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,1343151431.01,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,1384291135.28,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,1403466367.24,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,1470942637.44,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,1532645050.18,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,1611647580.26,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,1711576032.93,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,1837217710.37,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,1953883802.53,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,2029156542.77
151,062542203,6,25,42203,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,141651530.22,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,20566636.94,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,23158018.61,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst ,30590265.89,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,37166547.03,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,50794994.68,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,75748996.86,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,99930727.64,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,115119823.6,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,126807754.35,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,149180385.42,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,155798629.9
